"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005509","calcium ion binding","1/4","85/2693",0.120464505515282,0.345902068308145,0.345902068308144,"Reps",1
"GO:0046872","metal ion binding","1/4","263/2693",0.337211658699599,0.345902068308145,0.345902068308144,"Reps",1
"GO:0043169","cation binding","1/4","271/2693",0.345902068308145,0.345902068308145,0.345902068308144,"Reps",1
